smiles,homo,lumo,hl
CC(=O)NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,-6.39438,-2.7102,3.68418
C=CCCN1C(C(=O)OC)=C(O)c2ccccc2S1(=O)=O,-5.69835,-3.08144,2.61691
Cc1ccc(C(=O)COC(=O)c2cccc(Br)c2)cc1,-5.94732,-2.77032,3.177
CC1(C)OC(=O)[C@@H]2C(=O)CC[C@@H]21,-5.88855,-2.19195,3.6966
CC(C)c1ccccc1Nc1ccccc1C(=O)O,-4.94684,-2.35234,2.5945
CC1=C2CC(=O)[C@@H]3CCC=C[C@@H]3C[C@H]3C[C@@H]1CC[C@@]23C,-5.20927,-1.72559,3.48368
Cc1cc(-c2ccnc(C)c2)ccn1,-5.9787,-2.56256,3.41614
Nc1ccn(C/C=C\CNC(=O)c2ccc(F)cc2)c(=O)n1,-5.71277,-2.24751,3.46526
CCOC(=O)C1=C(C)OC(N)=C(C#N)[C@@H]1c1cccc2ccccc12,-5.29622,-2.38972,2.9065
C[C@]1([N+](=O)[O-])[C@H](c2ccc(Br)cc2)C12C(=O)c1ccccc1C2=O,-6.11576,-3.55853,2.55723
C[Si](C)(Cl)CN1CC(=O)N(C[Si](C)(C)Cl)CC1=O,-6.72306,-1.77247,4.95059
Brc1c2ccc(c1Br)CCc1ccc(c(Br)c1Br)CC2,-5.84996,-2.30617,3.54379
CC1(C)CC(=O)C=C(S(C)(=O)=O)C1,-5.94128,-3.35476,2.58652
O=c1c(Cc2csc3ccccc3c2=O)csc2ccccc12,-5.49809,-2.69752,2.80057
C(#Cc1cn(Cc2ccccc2)nn1)c1ccccc1,-5.38873,-2.126,3.26273
O=C1C[C@@H](c2ccccc2)NCCCCN1,-5.34204,-1.53306,3.80898
O=C1C[C@H](c2ccccc2)NC/C=C\CN1,-5.41512,-1.61064,3.80448
C1CC[C@H]2OCCOCCO[C@H]2C1,-5.19474,-0.28606,4.90868
COC1=CC(=O)[C@]23CCC[C@H]2[C@](C)(C(C)=O)[C@@H]3C1=O,-5.49899,-2.89629,2.6027
O=C(O)[C@H]1[C]2[CH]C=C[CH][C]1[CH]C(c1ccccc1)=C[CH]2,-5.32876,-2.38472,2.94404
COc1ccc(O)c(/C=N/c2ccc(Br)cc2)c1,-5.05984,-2.88708,2.17276
O=[N+]([O-])c1ccc(/N=N/c2cc(Cl)ccc2O)cc1,-5.98883,-4.27315,1.71568
Cc1cc2c(/C(Cl)=C/Cl)cc1CCc1ccc(cc1)CC2,-5.47062,-2.14448,3.32614
C[C@@]12C[C@@H](c3ccoc3)OC(=O)[C@@H]1CC[C@]1(C)[C@H]2[C@H]2C=C[C@]1(O)C(=O)O2,-6.00863,-1.98601,4.02262
CC(=O)N1N=C(c2cccnc2Cl)O[C@@]1(C)c1ccccc1,-5.39701,-2.83345,2.56356
S=C(SSC(=S)N1CCCCC1)N1CCCCC1,-4.79494,-1.61917,3.17577
Cc1ccc(S([O])([O])O[C@@H]2[C@H]3O[C@H]3[C@H]3CO[C@@H]2O3)cc1,-6.18849,-2.30598,3.88251
[O][S@@]1(c2ccccc2)[N]c2ccccc2[C@@H]2CC[C@@H]21,-4.94375,-2.25814,2.68561
COC(=O)CNS(=O)(=O)N(Cc1ccccc1)NC(C)=O,-5.76879,-1.80368,3.96511
Cc1ccc([S@@](=O)[C@]2(Cl)C[C@]2(C)C(=O)c2ccccc2)cc1,-5.59124,-2.6216,2.96964
O=C(c1ccccc1)N1CC[C@H]([C@@H](O)c2ccccc2)C1=O,-5.84506,-2.43933,3.40573
CCO[PH]([S])(OCC)SSS[PH]([S])(OCC)OCC,-5.78803,-2.59192,3.19611
CCOC(=O)C(=O)Nc1ccc(NC(=O)C(=O)OCC)cc1,-5.41427,-2.88964,2.52463
C[C@]1(O)C[C@@H](CCc2ccccc2)c2c(c3ccccc3oc2=O)O1,-5.61611,-2.41535,3.20076
CS(=O)(=O)c1nc2c(ncn2Cc2ccccc2)[n+]([O-])n1,-6.50916,-3.5001,3.00906
COC(=O)N1C=C(F)[C@@H]2[C@H](F)[C@H]1OC(=O)C21CCCCC1,-5.57459,-1.50983,4.06476
O=C(O)CN1C(=O)c2ccccc2Oc2ccccc21,-5.7439,-2.33525,3.40865
CC1(C)OC[C@H]([C@@H]2C[C@@H]2NC(N)=O)O1,-5.53954,-0.87057,4.66897
c1ccc(N2c3c(cnc4ccccc34)Sc3cnc4ccccc4c32)cc1,-5.17813,-2.80862,2.36951
Brc1ccccc1-c1ccc(-c2ccccc2Br)cc1,-5.78128,-2.00758,3.7737
CCOC(=O)[C](C#N)[C@H]1N(C)c2ccccc2N1N,-5.15879,-2.21892,2.93987
O=C(c1ccccc1)c1c(-c2ccccc2)c(I)cc2ccccc12,-5.55395,-2.84726,2.70669
O=[N+]([O-])c1ccc(-n2cccn2)cc1,-6.34476,-3.52997,2.81479
CCC[C@H](I)[C@@H]1OC(=O)N2CCC[C@H](OC(=O)c3ccc([N+](=O)[O-])cc3)[C@@H]12,-6.24493,-3.93499,2.30994
O=C1CC[C@@H]2C(=O)N(Cc3ccccc3)[C@H](C1)[C@H]2O,-5.80018,-2.08346,3.71672
Cn1c(/C=N/NC(=O)c2cc(O)c(O)c(O)c2)cc2ccccc21,-4.87605,-2.60455,2.2715
COCOc1ccccc1/C(=C/c1ccccc1)C(=O)O,-5.37249,-2.50735,2.86514
O=[N+]([O-])N1[C@H]2[C@@H]3N([N+](=O)[O-])[C@@H]4[C@H](N2[N+](=O)[O-])N([N+](=O)[O-])[C@H]([C@H]1N3[N+](=O)[O-])N4[N+](=O)[O-],-7.72616,-3.9736,3.75256
Fc1ccc(-c2nc3ncccc3nc2-c2ccncc2)cc1,-5.86374,-3.49158,2.37216
N#Cc1c(N)c(C#N)c(-c2ccc(Br)cc2)c2c1CCC2,-5.72147,-2.96088,2.76059
COc1ccccc1/C=N/NC(=O)c1cccnc1,-5.35824,-2.74175,2.61649
CCOC(=O)NC(=S)N[C]1N=C(c2ccc(C)cc2)[N]N1,-5.32507,-2.58333,2.74174
O=C/C=C(\c1ccccc1)n1ccc(-c2ccccc2)n1,-5.46763,-3.00123,2.4664
Cc1cc(C)c2c([S@@](=O)c3ccc(F)cc3)c(C)oc2c1,-5.41283,-1.84216,3.57067
COc1cccc(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)c1,-5.83526,-2.86918,2.96608
O=C(NC1=CCN(C(=O)c2ccccc2)C1=O)c1ccccc1,-5.99353,-2.80431,3.18922
Cc1c2n3c(c(C)c(=O)n3c1=O)CSC2,-5.53391,-2.92386,2.61005
COc1cccc([C@H](C#N)CC#N)c1,-5.86686,-1.87097,3.99589
COC(=O)c1cc2c([nH]c3ccccc32)c(C(=O)c2ccccc2C(=O)OC)n1,-5.64231,-3.08262,2.55969
C[Si@@](F)(c1ccccc1)[Si@@](C)(F)c1ccccc1,-5.8732,-1.76657,4.10663
c1ccc(O[C@@H]2CC[C@@H]3CCCC[C@H]3O2)cc1,-5.37268,-1.04142,4.33126
O=C(O)/C=C\c1nnc(-c2ccccn2)n1-c1ccc([N+](=O)[O-])cc1,-5.9623,-4.05277,1.90953
COC(=O)N1CC[C@H](O)[C@@H]1c1ccccc1,-5.74614,-1.24671,4.49943
COC(=O)[C@@]1(C)C[C@@H]2C[C@H]1[C@H]1[C@H]3C=C[C@H](C3)[C@@H]21,-5.57234,-1.01887,4.55347
CC[C@H]1OC(=O)C=C1N1[C@@H](C)CC[C@@H]1C,-5.21434,-1.41454,3.7998
CCN(C(=O)SC)[C@H]1C[C@H](I)CC[C@@H]1I,-5.69934,-2.07862,3.62072
COc1cc(O)c2c(c1OC)O[C@H](c1ccccc1)CC2=O,-5.20869,-2.47419,2.7345
C=C[C@@]1(C)O[C@H]2COC(=O)O[C@]2(C)CC[C@@H]1O,-6.2491,-1.34448,4.90462
CCOC(=O)C[C@@H]1O[C@@H](C(N)=O)C[C@@H](O)C1(C)C,-5.46353,-1.31944,4.14409
CNC(=O)[C@](C)(CC(N)=O)NC(=O)[C@H](C)NC(C)=O,-5.31634,-1.41251,3.90383
COc1ccc(C(=O)C2=Cc3ccc(OC)c4cccc(c34)O2)cc1,-4.54462,-2.73003,1.81459
COc1ccc(C2=NSC(C)=C(C)S2)cc1,-4.7082,-2.28362,2.42458
O=C(N=c1ccn(Cc2ccccc2)cc1)c1ccccn1,-4.77849,-2.40674,2.37175
CN1C(=O)N2Cc3ccccc3S[C@H]2C1(C)C,-5.14569,-1.42388,3.72181
COc1ccc([P@@]([S])(Nc2ccccc2N)OC)cc1,-4.94984,-1.53526,3.41458
CC(=O)N1N=C(c2ccc(F)cc2)C[C@H]1c1ccccc1,-5.30262,-2.50494,2.79768
CC1(C)[C@H](Br)CC[C@]23C[C@]4(C)C(=O)C[C@]12C[C@@H]43,-5.51859,-1.67643,3.84216
COc1cc(C(C)C)c(OC(=O)c2ccccc2)cc1C,-5.15805,-2.36926,2.78879
C[C@@H]1[C@H](O)C[C@H]2C(C)(C)C[C@]3(C)C(=O)C=C[C@]123,-5.3481,-2.30786,3.04024
COc1cccc(NC(=O)C(=O)Nc2cccc(OC)c2)c1,-5.42288,-2.6792,2.74368
O=C1Oc2ccc([N+](=O)[O-])cc2N/C1=C\C(=O)c1ccccc1,-5.93769,-3.81902,2.11867
CC[C@]12O[C@]3([C@@H](C)C=O)O[C@H]([C@@H]1C)[C@@H](C)[C@](O)(O2)[C@@H]3C,-5.52998,-1.83494,3.69504
C[C@H](OC(=O)c1ccccc1)C(=O)O,-6.50281,-2.41213,4.09068
C[C@H](c1ccccc1)N1C(=O)Nc2ccc(Cl)cc2[C@]1(O)C(F)(F)F,-5.72363,-2.22963,3.494
O=c1cccc2n1C[C@H]1CCCN3CCC[C@]2(O)[C@@H]13,-5.2053,-2.05542,3.14988
C/C(O)=C1/C(=O)C=C(c2ccc(F)cc2)C[C@H]1c1ccc(F)cc1,-5.52265,-3.04326,2.47939
O=C(O[C@@H]1CCCC[C@H]1O)c1ccc[nH]1,-5.73048,-1.90175,3.82873
O=C1C[C@H]([C@H](O)CO)C(O)=C1O,-4.94289,-1.55397,3.38892
CC1(C)Oc2ccc(Br)cc2-c2cc(Br)ccc2O1,-5.78675,-2.30595,3.4808
C=C(C)C[C@@]1(C)SCCC[S@]1=O,-5.30019,-0.99657,4.30362
Cc1cc(C)c(S(=O)(=O)N[C@H]2CCCC[C@@H]2NS(=O)(=O)c2c(C)cc(C)cc2C)c(C)c1,-6.09605,-2.05331,4.04274
CC(=O)c1cccn1P(c1ccccc1)c1ccccc1,-5.20655,-2.17933,3.02722
COC(=O)N1[C@H]2C=C[C@H]2[C@H]1COc1ccc(Cl)nc1,-5.71348,-2.04171,3.67177
Cc1cc(-c2ccccc2Cl)nc2ccccc12,-5.76207,-2.53135,3.23072
CSc1ccc(/C=C/c2c(C#N)c(=O)oc3ccccc23)cc1,-5.47604,-3.6454,1.83064
C/C(=C1/CCOC1=O)[C@@H](O)[C@@H]1OCC[C@@H](O)[C@H]1O,-5.7524,-1.99219,3.76021
O=[N+]([O-])C[C@@H](c1ccc(Br)cc1)c1c[nH]c2ccccc12,-5.41767,-3.03967,2.378
O=C1[C@@H](Sc2ccccc2)C[C@H]2CO[C@H](c3ccccc3)N12,-5.22852,-1.50012,3.7284
C/C(=N\Nc1ccc([N+](=O)[O-])cc1)c1ccccc1O,-5.35507,-3.24451,2.11056
CC(=O)/C(=N/Nc1ccc(Cl)cc1[N+](=O)[O-])C(=O)Nc1ccccc1Cl,-5.71103,-3.98788,1.72315
C[C@H](OC(=O)c1ccc([N+](=O)[O-])cc1)c1coc2ccccc12,-5.88551,-3.83483,2.05068
Cc1cc(C)cc(NS(=O)(=O)c2ccccc2[N+](=O)[O-])c1,-5.9001,-3.78274,2.11736
CC1=C(C)[C@@]23CCC[C@@]12CC3,-5.3657,-0.37332,4.99238
CC(=O)N1C(=O)/C(=N\Nc2c(F)c(F)cc(F)c2F)c2ccccc21,-5.60389,-3.58297,2.02092
O=C1c2ccccc2C(=O)C12Sc1sc(=S)sc1S2,-5.00832,-3.84475,1.16357
CC1=CC(=O)N(c2ccccn2)[C@H]1[C@@H](O)c1ccccc1,-5.68423,-2.26593,3.4183
Nc1nc(-c2ccccc2)c2c(n1)-c1ccccc1CC2,-5.27706,-2.39563,2.88143
CC(C)(C)[C@@H]1OC(=O)C[C@H](c2ccccc2)O1,-6.15066,-1.57444,4.57622
COc1cc2c(c3cccc(O)c13)O[C@@]13CCCC[C@@]21OC(=O)C3,-4.71859,-1.83723,2.88136
COc1ccc(/C=C(\C#N)[N+](=O)[O-])cc1,-6.24809,-3.88705,2.36104
CCN(C1=NS(=O)(=O)c2ccccc21)C1=NS(=O)(=O)c2ccccc21,-6.53008,-3.86183,2.66825
Cc1cccc(NC2=NS(=O)(=O)c3ccccc32)c1,-5.7574,-2.96124,2.79616
CC(=O)N(C(C)=O)c1c(C)ccc(C)c1[N+](=O)[O-],-6.15937,-3.50032,2.65905
CC(=O)O[C@H]1C[C@](C)(O)[C@H]2[C@@H](O)C[C@@H]12,-6.04036,-0.89665,5.14371
COc1ccc(N2C(=O)[C@]34O[S@](=O)O[C@H]3CCC[C@H]24)cc1,-5.25187,-1.92744,3.32443
Clc1ccc(Cn2c(Cl)nc3cc(Cl)ccc32)cc1,-5.78688,-2.00546,3.78142
Cc1ccc(S(=O)(=O)[C@@H]2C=C2C(C)(C)C)cc1,-5.99728,-1.89258,4.1047
COc1ccc2c(c1)C=C1C(=O)CC[C@@H](C)[C@@H]1O2,-5.04309,-2.97049,2.0726
CS[C](SC)[C](c1ccccc1)N1CCCCC1,-4.3535,-1.8105,2.543
O=C1CC/C(=C\n2ccccc2=O)C(=O)N1Cc1ccccc1,-5.78038,-3.15614,2.62424
CCOP(=O)(OCC)c1ccc(NC(C)=O)cc1,-5.80945,-1.98753,3.82192
COC1=N[C@]2(CC=CC(=O)C2)C(OC)=N[C@@H]1C(C)C,-5.3177,-2.44348,2.87422
C[C@]12OO[C@@]3(c4ccc(Br)cc4)O[C@](C)(CC[C@@H]13)O2,-5.67125,-1.97084,3.70041
Cc1ccc(Nc2c3ccccc3cc3ccccc23)cc1,-4.60822,-2.70183,1.90639
CC(=O)[C@H]1NS(=O)(=O)N(Cc2ccccc2)C[C@@H]1C,-5.76905,-2.41964,3.34941
C[C@]1(CI)c2ccccc2CO[C@H]1c1ccc2c(c1)OCO2,-5.15989,-1.67004,3.48985
CC(C)OC(=O)COc1ccc2ccccc2c1Br,-5.14548,-2.1595,2.98598
O=C1NC2(CCCC2)Nc2ncccc21,-5.39227,-2.24966,3.14261
C=C(C)[C@]1(C)C[C@]12Sc1ccccc1N(C)C2=O,-5.18082,-1.7718,3.40902
COc1ccc(CCc2ccc(OC)cc2)cc1,-5.10259,-1.12921,3.97338
O=C(O)c1ccc2cc(/N=C/c3ccccn3)ccc2c1,-5.59241,-3.20676,2.38565
COC[C@@H]1CCCCN1C(=O)c1ccccc1N,-4.80999,-1.26556,3.54443
CC1(C)OC(=O)C(=Cc2ccc(F)cc2)C(=O)O1,-6.36316,-3.55538,2.80778
CO[C@]12CC[C@@]3(C)C(=O)CC[C@@H]3[C@H]1CCO2,-5.43525,-1.69832,3.73693
CCC[C@@H]1[C@H](C(Cl)(Cl)Cl)N(S(=O)(=O)c2ccc(C)cc2)S1(=O)=O,-6.48612,-2.45747,4.02865
O=C1C[C@H]2CCCC[C@]23OC[C@H]2CC=CC[C@@H]2N13,-5.38181,-0.71911,4.6627
C=CCN(CC=C)n1nc2ccc(OC)cc2c1-n1nnc2ccccc21,-5.15408,-2.34398,2.8101
C1#CCCCCCC#CCCCCC1,-5.81706,-0.37487,5.44219
O=C(CCl)N1c2ccccc2S[C@@H](c2ccc(Cl)cc2)c2oc3ccccc3c21,-5.56495,-2.37484,3.19011
C[C@@]1(C#N)CC(=O)C[C@@H](c2ccc(Cl)cc2)C1,-5.91683,-2.28209,3.63474
CC[C@H](C)[C@]1(NC(=O)c2ccccc2)COCOC1=O,-6.06085,-2.21947,3.84138
O=C1OC[C@@H](c2ccccc2)N(O)[C@@H]1c1cc[nH]c1,-5.26582,-1.52,3.74582
CN1C=C2CCc3ccccc3C2=CCC1=O,-5.16605,-2.15016,3.01589
O=C(COc1ccc(Cl)cc1Cl)NCc1ccccc1,-5.49717,-1.70028,3.79689
Cc1cc(C)c(C)c(CSc2cccc[n+]2[O-])c1C,-5.12093,-2.01872,3.10221
COc1ccc(C(=O)/C=C/c2cccc(C)c2)cc1OC,-5.21043,-2.88616,2.32427
COC(=O)[C@H]1[C@@]2(c3ccccc3)[C@@H](C(=O)OC)[C@@]12c1ccccc1,-5.24075,-1.95528,3.28547
O=[S@]1N[C](c2ccccc2)[N]N1c1ccccc1,-5.11623,-2.35536,2.76087
CCOc1cc(Br)c(O)c(OCC)c1C,-4.87359,-1.2079,3.66569
COP(=O)(OC)[C@H](O)/C=C/c1ccccc1,-5.73956,-2.34399,3.39557
CC(C)N1CC#CCCCC#CC1,-5.11484,-0.5806,4.53424
COC(=O)C1=C2C=CC=CC=C2c2ccccc2C=C1C(=O)O,-5.19308,-2.99315,2.19993
CCCN(CCC)C1=N[PH](Cl)(Cl)[N][PH](Cl)(Cl)[N]1,-5.93836,-2.3772,3.56116
O=C(/C=C/c1ccccc1)c1ccc(C(=O)/C=C/c2ccccc2)cc1,-5.72616,-3.51334,2.21282
C[C@H](O)[C@H]1[C@@H]2CCC[C@@H]2C[C@]1(C)O,-6.00134,-0.51895,5.48239
Cc1ccc(S(=O)(=O)c2ncoc2-c2nn(-c3ccccc3)nc2C)cc1,-5.79127,-2.55236,3.23891
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1/C=N/c1ccccc1,-5.75132,-3.34386,2.40746
C/C(=N\c1ccccc1)Nc1ccccc1,-5.02549,-1.49785,3.52764
CN1CCc2ccccc2[C@H]1[C@@H]1c2ccccc2CCN1C,-4.71357,-1.06559,3.64798
COC(=O)c1ccc(-c2c[nH]c3ccc(OC)cc23)cc1,-4.97298,-2.22914,2.74384
Cc1cccc(NC(=O)c2ccc(Cl)cc2)c1C,-5.70804,-2.37432,3.33372
O=C1OC[C@@H](c2ccccc2)N1[S@@](=O)C(F)(F)F,-6.55897,-2.00438,4.55459
C=C1C(=O)O[C@H]2[C@@H]1CC[C@@H](C)[C@H]1C=CC(=O)[C@@]12C,-5.565,-2.64228,2.92272
COC(=O)[C@]1(C)C[C@H]2CC[C@H](Cl)[C@@H]1C2,-6.34877,-1.18817,5.1606
CN(C)c1cccc2sc3cccc(N(C)C)c3c12,-4.50394,-1.69555,2.80839
CN([O])[CH]c1ccc(O)cc1O,-4.94159,-2.35061,2.59098
C[C@@H]1CC[C@@H](O)/C=C/[C@@H](O)CC(=O)O1,-6.06106,-1.2683,4.79276
O=C1C[C@@H](O)[C@@H](C2=CC(=O)c3c(O)cccc3C2=O)O1,-6.19511,-4.35689,1.83822
CC(C)(C)c1cc(C(=O)NCCS)c2[se]sc(=O)c2c1,-5.19581,-2.96387,2.23194
C=C1[C@H]2C=CC[C@H]2N(Cc2ccccc2)S1(=O)=O,-5.89565,-1.90735,3.9883
CN1[C@H]2CCC[C@@H]1[C@@H]1[C@H]2[C@]1(C#N)N1CCOCC1,-4.49634,-0.71528,3.78106
COc1ccc2ccc(OC)c(C(C)=O)c2c1,-5.14292,-2.22261,2.92031
COC(=O)c1ccc2ccc(C(=O)OC)nc2n1,-5.9985,-3.47515,2.52335
CC(=O)N(C1=C(Cl)C(=O)c2ccccc2C1=O)c1ccccc1,-5.9561,-4.11528,1.84082
Brc1cc2cc(Br)c1CCc1cc(Br)c(c(Br)c1)CC2,-5.84988,-2.32028,3.5296
COC(=O)/C(=N\c1ccc([N+](=O)[O-])cc1)c1ccccc1,-6.04432,-3.46472,2.5796
CN(C)CCc1ccc(O)cc1,-4.89622,-1.21646,3.67976
Clc1ccccc1Nc1ccccn1,-5.19077,-1.61662,3.57415
COC(=O)c1ccc(Cn2cc(/C=C3\NC(=O)NC3=O)c3ccccc32)cc1,-5.12615,-2.7599,2.36625
O=C(O)[C@@H]1CC1(c1ccccc1)c1ccccc1,-5.9596,-1.61864,4.34096
O=C(NNC(=O)[C@@H]1CCCN1)[C@@H]1CCCN1,-5.05567,-1.17306,3.88261
CN1OCOOC1(c1ccccc1)c1ccccc1,-5.54194,-1.71399,3.82795
COc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1,-5.4137,-2.18757,3.22613
Cc1cc(Cl)cc(C)c1[CH][N]O,-5.55797,-2.37467,3.1833
COC(=O)[C@H](NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C(C)C,-6.57059,-4.1383,2.43229
CSc1nc2[nH]c(=S)c3ccccc3n2n1,-5.37967,-3.12392,2.25575
Clc1ccc(C2=NO[C@H](c3ccccc3)C2)cc1,-5.43244,-2.38967,3.04277
O=C1CC[P@@]([S])(c2ccccc2)[C@H]2CCCC[C@@H]12,-5.35621,-2.09179,3.26442
CC(C)/N=C(\NC(C)C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O,-4.86698,-1.77356,3.09342
COc1ccc2cc([C@H](C)C(=O)N3c4ccccc4C[C@@H]3C)ccc2c1,-5.11221,-2.02617,3.08604
Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,-6.23741,-3.21155,3.02586
CC=C=C[C@@]1(C)CCCC/C1=N\O,-5.64823,-1.16371,4.48452
C[C@@H]1OC(=O)CC[C@H](O)/C=C/[C@H](O)[C@H]1O,-6.15306,-1.60641,4.54665
COC(=O)[C@]12C=C[C@H](C[C@@H]1OC(C)(C)C)OC2=O,-5.9279,-1.6856,4.2423
COC(=O)[C@]12[C@@H]3[C@@H]4[C@H]1[C@@H]1[C@H]2[C@H]3[C@]41COc1ccc([N+](=O)[O-])cc1,-6.22426,-3.21998,3.00428
O=C1N[C@H](c2ccc(F)cc2)c2c(ccc3ccccc23)O1,-5.68045,-2.45313,3.22732
O=C1C=C(NC2CCCCC2)C(=O)c2ccccc21,-5.45886,-3.62887,1.82999
COC(=O)c1c(C)cc(O)c2c1CN(N(C)C)C2=O,-5.30841,-2.23343,3.07498
CC1=C2OC(=O)[C@@H](C)[C@]23CC[C@@]2(C)[C@@H]3CC(=O)[C@@H]12,-5.3026,-1.96011,3.34249
CS[P]1([S])SC(c2ccccc2)=C(c2ccccc2)S1,-5.32954,-2.58653,2.74301
CC1(C)[C@@H]2CC[C@]13CS(=O)(=O)N(F)[C@@H]3C2(Cl)Cl,-6.72222,-1.91432,4.8079
CO[C]([CH]C(=O)c1ccccc1)c1ccccc1,-5.43429,-2.83668,2.59761
O=S1(=O)N=C(NCc2ccccc2)c2ccccc21,-6.03799,-2.81485,3.22314
COc1ccccc1/N=C/c1cc(Br)ccc1O,-5.25122,-2.87332,2.3779
O=C(CCN1CCN/C1=N\[N+](=O)[O-])c1ccccc1,-5.80595,-2.85137,2.95458
C=C1C[C@]2([S@@](=O)c3ccccc3)C[C@@]1(C)CCC2=O,-5.34441,-2.08598,3.25843
C[C@]1([C@H](O)c2ccccc2)CCCCC1=O,-5.28327,-1.71018,3.57309
CCN(CC)c1ccc(C(=O)/C=C/c2ccc(C#N)cc2)cc1,-5.09967,-3.28162,1.81805
COC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)cc(C)c(C)c1O,-5.72521,-3.46867,2.25654
COC(=O)C1(NC(=O)OCc2ccccc2)CC1,-5.96497,-1.59903,4.36594
O=c1c(I)c(Cl)cnn1Cc1ccccc1,-6.00715,-3.08127,2.92588
CC1(C)C=C(n2ccccc2=O)c2cc(C#N)ccc2O1,-5.6412,-2.62891,3.01229
Cc1cc(C)nc(NC(=S)c2ccccc2)c1,-4.94429,-2.70012,2.24417
COC(=O)C1(C(=O)OC)C[C@H]1[S@@](=O)c1ccc(C)cc1,-5.53732,-1.87912,3.6582
C[Si](C)(C1=CSC(=C2SC=CS2)S1)C1=CSC(=C2SC=CS2)S1,-3.96698,-1.92536,2.04162
CC1=NN(c2ccccc2)[C@@H](c2ccccc2)C1,-4.41918,-1.45188,2.9673
CC1(C)O[C@H]2[C@@H]3C=C[C@]4(CC[C@@H](O)[C@H]4C3)[C@H]2O1,-5.69253,-0.94119,4.75134
COc1ccc(O)c2c1OCC=CC2,-4.79546,-1.10008,3.69538
COC(=O)CC[C@H]1C=CCc2cc(C(=O)OC)c(O)c(O)c21,-5.22441,-2.37596,2.84845
COc1ccc([C@H](O)[C@H](O)c2ccc(OC)cc2)cc1,-5.10904,-1.23991,3.86913
O=C1[C@H]2[C@H]3C=C[C@H](C3)[C@H]2[C@H](O)N1c1ccc(F)cc1,-5.59608,-1.70391,3.89217
CC1=C2[C@@H](OC(=O)C(C)C)[C@@]3(C)C(=C[C@@]2(O)OC1=O)C(=O)CC[C@@H]3C,-5.92051,-2.94827,2.97224
OC[C@@H]1CCC2=NCCCN21,-5.01518,-0.67767,4.33751
COC(=O)[C@]12CCC(=O)N1Cc1cc3ccccc3cc1C2,-5.42254,-2.26868,3.15386
Cc1ccc(-n2nnc(-c3ccccc3)n2)cc1,-5.77675,-2.55091,3.22584
CSc1c(C(=O)c2ccc(C)cc2)c[nH]c1S(=O)(=O)c1ccc(C)cc1,-5.1884,-2.58967,2.59873
C[C]1[N]N(C)[C@H](c2ccccc2Br)[C@H]1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,-5.35741,-3.94335,1.41406
CC1(C)C(Cl)(Cl)C(C)(C)C1(Cl)[S@](=O)N1CC(Cl)(c2ccccc2)C1,-5.79471,-2.09575,3.69896
C=C[C@H]1CC[C@H](C=C)N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-6.33416,-3.80564,2.52852
CC1=C(C)SC(=C(C#N)C(C#N)=C2SC(C)=C(C)S2)S1,-4.69969,-2.53876,2.16093
Cn1nc(SSc2nn(C)c(=S)s2)sc1=S,-5.62516,-3.6163,2.00886
COC(=O)[C@@]1(C)CCC[C@]2(C)[C@H]3CC(=O)NN=C3CC[C@@H]12,-5.553,-1.75579,3.79721
C=C1C[C@]2(CC[C@H](C(C)(C)C)CC2)OC1=O,-6.19005,-2.3841,3.80595
C[C@@H]1CCCC[C@H]1OC(=O)c1c2ccccc2cc2ccccc12,-5.0302,-2.75498,2.27522
CCS(=O)(=O)c1c(-c2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-],-5.37887,-3.54349,1.83538
O=C(c1ccc2ccccc2c1)[C@@H]1O[C@H]1c1ccc(Cl)cc1,-5.82933,-3.03773,2.7916
COc1cc(C(=O)NC(=S)Nc2ccccc2F)cc(OC)c1OC,-5.2751,-2.76895,2.50615
COc1c(C)c(C)c(OC)c(Br)c1Br,-5.74477,-1.67038,4.07439
N#C[C@@]1(c2ccccc2)O[C@@]1(C#N)c1ccccc1,-6.51225,-2.68703,3.82522
CCOC(=O)c1c(O)c(Br)c(C(=O)OCC)c(O)c1Br,-5.39689,-2.87116,2.52573
O=[N+]([O-])c1ccccc1S/N=c1\scc(-c2ccccc2)n1-c1cccc(Cl)c1,-4.76985,-3.19364,1.57621
COC(=O)c1cc2c3cc(C(=O)OC)sc3n(Cc3ccccc3)c2s1,-5.34538,-2.37574,2.96964
N#C[C](c1ccccc1)N([O])OC(=O)c1ccccc1,-6.15198,-3.37316,2.77882
COC(=O)c1cc(=O)n2c(C)c(C)oc2c1C(=O)c1ccccc1,-5.30679,-2.74953,2.55726
C[C@@H]1CCCCC[C@H](O)/C=C/C(=O)O1,-6.06038,-2.14353,3.91685
CCOC(=O)C[C@H]1S/C(=C\C(=O)c2ccccc2)N(C)C1=O,-5.52668,-2.64006,2.88662
